代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600455.SH,博通股份,2010-01-21,18.7,18.68,1166715440.0,综合,2010-01,2010,0.016252715311965794
000551.SZ,创元科技,2010-01-21,7.57,7.95,2975651910.0,综合,2010-01,2010,0.041451772816803775
000532.SZ,华金资本,2010-01-21,11.86,11.77,4219230082.0,综合,2010-01,2010,0.0587752103104319
600603.SH,广汇物流,2010-01-21,3.51,3.53,1553242522.0,综合,2010-01,2010,0.021637159889223514
600770.SH,综艺股份,2010-01-21,7.78,7.99,8096968000.0,综合,2010-01,2010,0.11279332670363652
000609.SZ,中迪投资,2010-01-21,11.53,11.57,3469831876.0,综合,2010-01,2010,0.048335856137304734
000009.SZ,中国宝安,2010-01-21,5.09,5.13,12849041232.0,综合,2010-01,2010,0.17899121072350446
600200.SH,江苏吴中,2010-01-21,5.08,5.11,3237003000.0,综合,2010-01,2010,0.045092476210805275
600212.SH,*ST江泉,2010-01-21,5.55,5.7,2916674114.0,综合,2010-01,2010,0.04063019345370287
000571.SZ,*ST大洲,2010-01-21,7.16,6.92,5329103360.0,综合,2010-01,2010,0.07423609631678514
600673.SH,东阳光,2010-01-22,3.55,3.35,7488574431.0,综合,2010-01,2010,0.10762501999665859
600805.SH,悦达投资,2010-01-22,7.17,7.16,6643522390.0,综合,2010-01,2010,0.09548001914918793
000409.SZ,ST地矿,2010-01-22,7.5,7.6,1406981755.0,综合,2010-01,2010,0.02022099678811469
600624.SH,复旦复华,2010-01-22,5.96,6.22,3738029029.0,综合,2010-01,2010,0.05372256798688088
600620.SH,天宸股份,2010-01-22,3.91,3.97,2855872504.0,综合,2010-01,2010,0.041044305319118415
000833.SZ,粤桂股份,2010-01-22,10.15,9.98,3114634098.0,综合,2010-01,2010,0.04476320028173393
600455.SH,博通股份,2010-01-22,18.6,19.05,1189824900.0,综合,2010-01,2010,0.017100040846882825
000551.SZ,创元科技,2010-01-22,7.75,8.1,3033666245.0,综合,2010-01,2010,0.04359953864245877
000532.SZ,华金资本,2010-01-22,11.71,11.54,4136500080.0,综合,2010-01,2010,0.05944935286791701
600603.SH,广汇物流,2010-01-22,3.49,3.46,1522099814.0,综合,2010-01,2010,0.02187546166871508
600770.SH,综艺股份,2010-01-22,7.81,7.63,7732560000.0,综合,2010-01,2010,0.11113155545069889
000609.SZ,中迪投资,2010-01-22,11.43,11.33,3398288951.0,综合,2010-01,2010,0.04883985859735377
000009.SZ,中国宝安,2010-01-22,5.01,4.91,12303665967.0,综合,2010-01,2010,0.1768270193388137
600200.SH,江苏吴中,2010-01-22,5.08,4.97,3149685000.0,综合,2010-01,2010,0.045266948233151055
600212.SH,*ST江泉,2010-01-22,5.63,5.39,2758047978.0,综合,2010-01,2010,0.03963838131263061
000571.SZ,*ST大洲,2010-01-22,6.87,6.63,5108284160.0,综合,2010-01,2010,0.07341573351968388
600673.SH,东阳光,2010-01-25,3.31,3.25,7256883731.0,综合,2010-01,2010,0.10734754325937927
600805.SH,悦达投资,2010-01-25,7.11,7.09,6583523419.0,综合,2010-01,2010,0.0973868524310575
000409.SZ,ST地矿,2010-01-25,7.49,7.39,1367565701.0,综合,2010-01,2010,0.020229732718607455
600624.SH,复旦复华,2010-01-25,6.14,5.88,3534387558.0,综合,2010-01,2010,0.05228247211086767
600620.SH,天宸股份,2010-01-25,3.91,3.75,2697408555.0,综合,2010-01,2010,0.03990144975165266
000833.SZ,粤桂股份,2010-01-25,9.97,9.89,3087987988.0,综合,2010-01,2010,0.04567910089426146
600455.SH,博通股份,2010-01-25,18.9,19.06,1190449480.0,综合,2010-01,2010,0.017609738806549105
000551.SZ,创元科技,2010-01-25,7.97,7.8,2920054840.0,综合,2010-01,2010,0.04319494770429026
000532.SZ,华金资本,2010-01-25,11.39,11.25,4033087578.0,综合,2010-01,2010,0.059659498387548325
600603.SH,广汇物流,2010-01-25,3.45,3.36,1477332173.0,综合,2010-01,2010,0.021853454627105733
600770.SH,综艺股份,2010-01-25,7.61,7.6,7697008000.0,综合,2010-01,2010,0.11385808700753845
000609.SZ,中迪投资,2010-01-25,11.22,11.19,3356555578.0,综合,2010-01,2010,0.049651890324859026
