代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600730.SH,中国高科,2011-10-20,3.55,3.33,2021029927.0,教育业,2011-10,2011,0.21950301963106494
000526.SZ,紫光学大,2011-10-20,8.92,8.69,835935480.0,教育业,2011-10,2011,0.0907905220132565
002607.SZ,中公教育,2011-10-21,3.58,3.61,2622400000.0,教育业,2011-10,2011,0.2902395802703232
600661.SH,昂立教育,2011-10-21,7.51,7.41,1302576188.0,教育业,2011-10,2011,0.14416533178585936
002621.SZ,美吉姆,2011-10-21,2.92,2.81,2305000000.0,教育业,2011-10,2011,0.25511067439105206
600730.SH,中国高科,2011-10-21,3.33,3.26,1979964007.0,教育业,2011-10,2011,0.21913663908710618
000526.SZ,紫光学大,2011-10-21,8.57,8.58,825354018.0,教育业,2011-10,2011,0.09134777446565923
002607.SZ,中公教育,2011-10-24,3.61,3.69,2675200000.0,教育业,2011-10,2011,0.287017067655
600661.SH,昂立教育,2011-10-24,7.41,7.62,1339048321.0,教育业,2011-10,2011,0.14366392140466927
002621.SZ,美吉姆,2011-10-24,2.82,3.02,2473000000.0,教育业,2011-10,2011,0.26532341817838484
600730.SH,中国高科,2011-10-24,3.27,3.29,1994630407.0,教育业,2011-10,2011,0.21400006372332508
000526.SZ,紫光学大,2011-10-24,8.69,8.72,838821333.0,教育业,2011-10,2011,0.08999552903862078
002607.SZ,中公教育,2011-10-25,3.76,3.77,2737680000.0,教育业,2011-10,2011,0.2838973169018657
600661.SH,昂立教育,2011-10-25,7.59,7.96,1399835210.0,教育业,2011-10,2011,0.14516286060597283
002621.SZ,美吉姆,2011-10-25,2.98,3.13,2570000000.0,教育业,2011-10,2011,0.26650890697152146
600730.SH,中国高科,2011-10-25,3.29,3.41,2070895687.0,教育业,2011-10,2011,0.2147518077799253
000526.SZ,紫光学大,2011-10-25,8.85,8.99,864794012.0,教育业,2011-10,2011,0.0896791077407147
002607.SZ,中公教育,2011-10-26,3.7,3.84,2788720000.0,教育业,2011-10,2011,0.2857373024135537
600661.SH,昂立教育,2011-10-26,7.88,8.08,1420676428.0,教育业,2011-10,2011,0.14556508008665026
