代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002301.SZ,齐心集团,2010-04-14,7.21,7.27,4352439988.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.28071420039165546
002348.SZ,高乐股份,2010-04-14,3.34,3.35,3408440000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.21983014397002504
002292.SZ,奥飞娱乐,2010-04-15,6.08,5.87,7428800000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.49839539546803
002301.SZ,齐心集团,2010-04-15,7.2,6.95,4164394656.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.279387669806977
002348.SZ,高乐股份,2010-04-15,3.35,3.26,3312240000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.22221693472499296
002292.SZ,奥飞娱乐,2010-04-16,5.81,5.94,7518400000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.4983150895019657
002301.SZ,齐心集团,2010-04-16,6.95,6.97,4175602655.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.2767564655712612
002348.SZ,高乐股份,2010-04-16,3.25,3.34,3393640000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.22492844492677308
002292.SZ,奥飞娱乐,2010-04-19,5.94,5.79,7328000000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.49826757768842594
002301.SZ,齐心集团,2010-04-19,6.96,6.78,4062277322.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.27621466718498444
002348.SZ,高乐股份,2010-04-19,3.33,3.26,3316680000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.22551775512658961
002292.SZ,奥飞娱乐,2010-04-20,5.69,5.89,7456000000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.49472978342347373
002301.SZ,齐心集团,2010-04-20,6.74,6.88,4122053322.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.2735116077324397
